Unnamed: 0,Classifier_1,Classifier_2,Test,Stat,p-value,Null Hypo,Win,Lost,Dataset
42,MLP,Stack-LR,t-test,2.309339124875336,0.003639056,Reject,Stack-LR,MLP,Move And Rename Class
43,MLP,Stack-DT,t-test,2.309339124875336,1,Accept,,,Move And Rename Class
44,MLP,TBStack-LR,t-test,2.309339124875336,0.007437341,Reject,TBStack-LR,MLP,Move And Rename Class
45,MLP,TBStack-DT,t-test,2.309339124875336,1,Accept,,,Move And Rename Class
46,SGD,NB(B),t-test,2.309339124875336,1,Accept,,,Move And Rename Class
47,SGD,NB(G),t-test,2.309339124875336,0.2363376179457136,Accept,,,Move And Rename Class
48,SGD,NB(M),t-test,2.309339124875336,1,Accept,,,Move And Rename Class
49,SGD,KNN,t-test,2.309339124875336,1,Accept,,,Move And Rename Class
51,SGD,Stack-LR,t-test,2.309339124875336,0.02499114,Reject,Stack-LR,SGD,Move And Rename Class
52,SGD,Stack-DT,t-test,2.309339124875336,1,Accept,,,Move And Rename Class
53,SGD,TBStack-LR,t-test,2.309339124875336,0.004086207,Reject,TBStack-LR,SGD,Move And Rename Class
54,SGD,TBStack-DT,t-test,2.309339124875336,0.027812059,Reject,TBStack-DT,SGD,Move And Rename Class
55,NB(B),NB(G),t-test,2.309339124875336,1,Accept,,,Move And Rename Class
56,NB(B),NB(M),t-test,2.309339124875336,1,Accept,,,Move And Rename Class
57,NB(B),KNN,t-test,2.309339124875336,1,Accept,,,Move And Rename Class
59,NB(B),Stack-LR,t-test,2.309339124875336,0.177734375,Accept,,,Move And Rename Class
60,NB(B),Stack-DT,t-test,2.309339124875336,1,Accept,,,Move And Rename Class
61,NB(B),TBStack-LR,t-test,2.309339124875336,0.177734375,Accept,,,Move And Rename Class
62,NB(B),TBStack-DT,t-test,2.309339124875336,0.35546875,Accept,,,Move And Rename Class
63,NB(G),NB(M),t-test,2.309339124875336,0.010912903,Reject,NB(M),NB(G),Move And Rename Class
64,NB(G),KNN,t-test,2.309339124875336,0.018934568,Reject,KNN,NB(G),Move And Rename Class
66,NB(G),Stack-LR,t-test,2.309339124875336,0.000651637,Reject,Stack-LR,NB(G),Move And Rename Class
67,NB(G),Stack-DT,t-test,2.309339124875336,0.041787667,Reject,Stack-DT,NB(G),Move And Rename Class
68,NB(G),TBStack-LR,t-test,2.309339124875336,0.000230308,Reject,TBStack-LR,NB(G),Move And Rename Class
69,NB(G),TBStack-DT,t-test,2.309339124875336,0.00051121,Reject,TBStack-DT,NB(G),Move And Rename Class
70,NB(M),KNN,t-test,2.309339124875336,1,Accept,,,Move And Rename Class
72,NB(M),Stack-LR,t-test,2.309339124875336,6.230863014569096e-05,Reject,Stack-LR,NB(M),Move And Rename Class
73,NB(M),Stack-DT,t-test,2.309339124875336,1,Accept,,,Move And Rename Class
74,NB(M),TBStack-LR,t-test,2.309339124875336,7.904314831963626e-05,Reject,TBStack-LR,NB(M),Move And Rename Class
75,NB(M),TBStack-DT,t-test,2.309339124875336,0.012051873,Reject,TBStack-DT,NB(M),Move And Rename Class
77,KNN,Stack-LR,t-test,2.309339124875336,0.00053367,Reject,Stack-LR,KNN,Move And Rename Class
78,KNN,Stack-DT,t-test,2.309339124875336,1,Accept,,,Move And Rename Class
79,KNN,TBStack-LR,t-test,2.309339124875336,4.200629044092441e-05,Reject,TBStack-LR,KNN,Move And Rename Class
80,KNN,TBStack-DT,t-test,2.309339124875336,0.000916465,Reject,TBStack-DT,KNN,Move And Rename Class
85,Stack-LR,Stack-DT,t-test,2.309339124875336,0.9045981533846904,Accept,,,Move And Rename Class
86,Stack-LR,TBStack-LR,t-test,2.309339124875336,0.2483840669616691,Accept,,,Move And Rename Class
87,Stack-LR,TBStack-DT,t-test,2.309339124875336,1,Accept,,,Move And Rename Class
88,Stack-DT,TBStack-LR,t-test,2.309339124875336,0.1824114219055268,Accept,,,Move And Rename Class
89,Stack-DT,TBStack-DT,t-test,2.309339124875336,0.1751566272992789,Accept,,,Move And Rename Class
90,TBStack-LR,TBStack-DT,t-test,2.309339124875336,1,Accept,,,Move And Rename Class
0,DT,LR,t-test,7.208483848459236,5.544769156033262e-06,Reject,DT,LR,Move Class
1,DT,SVM,t-test,7.208483848459236,9.428148966234614e-05,Reject,DT,SVM,Move Class
2,DT,MLP,t-test,7.208483848459236,0.01951428,Reject,DT,MLP,Move Class
3,DT,SGD,t-test,7.208483848459236,5.296881022895283e-06,Reject,DT,SGD,Move Class
4,DT,NB(B),t-test,7.208483848459236,0.001402795,Reject,DT,NB(B),Move Class
5,DT,NB(G),t-test,7.208483848459236,1.862340382228685e-05,Reject,DT,NB(G),Move Class
6,DT,NB(M),t-test,7.208483848459236,6.781621021410388e-05,Reject,DT,NB(M),Move Class
7,DT,KNN,t-test,7.208483848459236,5.137259420141757e-05,Reject,DT,KNN,Move Class
9,DT,Stack-LR,t-test,7.208483848459236,0.6943829241010391,Accept,,,Move Class
10,DT,Stack-DT,t-test,7.208483848459236,0.000201764,Reject,DT,Stack-DT,Move Class
11,DT,TBStack-LR,t-test,7.208483848459236,0.003466154,Reject,TBStack-LR,DT,Move Class
12,DT,TBStack-DT,t-test,7.208483848459236,1,Accept,,,Move Class
13,LR,SVM,t-test,7.208483848459236,2.429885279281206e-07,Reject,SVM,LR,Move Class
14,LR,MLP,t-test,7.208483848459236,1.173897056156372e-05,Reject,MLP,LR,Move Class
15,LR,SGD,t-test,7.208483848459236,0.001250215,Reject,LR,SGD,Move Class
16,LR,NB(B),t-test,7.208483848459236,1,Accept,,,Move Class
17,LR,NB(G),t-test,7.208483848459236,0.001062304,Reject,LR,NB(G),Move Class
18,LR,NB(M),t-test,7.208483848459236,0.009544933,Reject,NB(M),LR,Move Class
19,LR,KNN,t-test,7.208483848459236,1.103272441680909e-06,Reject,KNN,LR,Move Class
21,LR,Stack-LR,t-test,7.208483848459236,2.178888145585432e-06,Reject,Stack-LR,LR,Move Class
22,LR,Stack-DT,t-test,7.208483848459236,2.321380242839047e-05,Reject,Stack-DT,LR,Move Class
23,LR,TBStack-LR,t-test,7.208483848459236,1.445910717240813e-06,Reject,TBStack-LR,LR,Move Class
24,LR,TBStack-DT,t-test,7.208483848459236,7.48907573443496e-06,Reject,TBStack-DT,LR,Move Class
25,SVM,MLP,t-test,7.208483848459236,0.000308387,Reject,MLP,SVM,Move Class
26,SVM,SGD,t-test,7.208483848459236,2.925899463873563e-07,Reject,SVM,SGD,Move Class
27,SVM,NB(B),t-test,7.208483848459236,1,Accept,,,Move Class
28,SVM,NB(G),t-test,7.208483848459236,0.000126002,Reject,SVM,NB(G),Move Class
29,SVM,NB(M),t-test,7.208483848459236,0.000890018,Reject,SVM,NB(M),Move Class
30,SVM,KNN,t-test,7.208483848459236,1,Accept,,,Move Class
32,SVM,Stack-LR,t-test,7.208483848459236,2.811082402015795e-05,Reject,Stack-LR,SVM,Move Class
33,SVM,Stack-DT,t-test,7.208483848459236,0.001283198,Reject,Stack-DT,SVM,Move Class
34,SVM,TBStack-LR,t-test,7.208483848459236,1.33048192675427e-05,Reject,TBStack-LR,SVM,Move Class
35,SVM,TBStack-DT,t-test,7.208483848459236,0.00012894,Reject,TBStack-DT,SVM,Move Class
36,MLP,SGD,t-test,7.208483848459236,1.029994520299315e-05,Reject,MLP,SGD,Move Class
37,MLP,NB(B),t-test,7.208483848459236,0.001659171,Reject,MLP,NB(B),Move Class
38,MLP,NB(G),t-test,7.208483848459236,2.358737975505236e-05,Reject,MLP,NB(G),Move Class
39,MLP,NB(M),t-test,7.208483848459236,0.000135375,Reject,MLP,NB(M),Move Class
40,MLP,KNN,t-test,7.208483848459236,0.000138738,Reject,MLP,KNN,Move Class
42,MLP,Stack-LR,t-test,7.208483848459236,0.006919151,Reject,Stack-LR,MLP,Move Class
43,MLP,Stack-DT,t-test,7.208483848459236,0.004150413,Reject,MLP,Stack-DT,Move Class
44,MLP,TBStack-LR,t-test,7.208483848459236,0.000188335,Reject,TBStack-LR,MLP,Move Class
45,MLP,TBStack-DT,t-test,7.208483848459236,0.075304894,Accept,,,Move Class
46,SGD,NB(B),t-test,7.208483848459236,1,Accept,,,Move Class
47,SGD,NB(G),t-test,7.208483848459236,0.001675341,Reject,SGD,NB(G),Move Class
48,SGD,NB(M),t-test,7.208483848459236,0.000154179,Reject,NB(M),SGD,Move Class
49,SGD,KNN,t-test,7.208483848459236,1.60114010184159e-06,Reject,KNN,SGD,Move Class
51,SGD,Stack-LR,t-test,7.208483848459236,2.765218327639514e-06,Reject,Stack-LR,SGD,Move Class
52,SGD,Stack-DT,t-test,7.208483848459236,1.996401292959901e-05,Reject,Stack-DT,SGD,Move Class
53,SGD,TBStack-LR,t-test,7.208483848459236,1.652841996717649e-06,Reject,TBStack-LR,SGD,Move Class
54,SGD,TBStack-DT,t-test,7.208483848459236,7.80755649151607e-06,Reject,TBStack-DT,SGD,Move Class
55,NB(B),NB(G),t-test,7.208483848459236,0.000836578,Reject,NB(B),NB(G),Move Class
56,NB(B),NB(M),t-test,7.208483848459236,1,Accept,,,Move Class
57,NB(B),KNN,t-test,7.208483848459236,1,Accept,,,Move Class
59,NB(B),Stack-LR,t-test,7.208483848459236,0.000502306,Reject,Stack-LR,NB(B),Move Class
60,NB(B),Stack-DT,t-test,7.208483848459236,0.009147496,Reject,Stack-DT,NB(B),Move Class
61,NB(B),TBStack-LR,t-test,7.208483848459236,4.946470836468232e-05,Reject,TBStack-LR,NB(B),Move Class
62,NB(B),TBStack-DT,t-test,7.208483848459236,0.000726523,Reject,TBStack-DT,NB(B),Move Class
63,NB(G),NB(M),t-test,7.208483848459236,0.00078426,Reject,NB(M),NB(G),Move Class
64,NB(G),KNN,t-test,7.208483848459236,0.000305936,Reject,KNN,NB(G),Move Class
66,NB(G),Stack-LR,t-test,7.208483848459236,1.478510251897217e-05,Reject,Stack-LR,NB(G),Move Class
67,NB(G),Stack-DT,t-test,7.208483848459236,2.450110002635973e-05,Reject,Stack-DT,NB(G),Move Class
68,NB(G),TBStack-LR,t-test,7.208483848459236,1.02405648349556e-05,Reject,TBStack-LR,NB(G),Move Class
69,NB(G),TBStack-DT,t-test,7.208483848459236,1.46432721340175e-05,Reject,TBStack-DT,NB(G),Move Class
70,NB(M),KNN,t-test,7.208483848459236,0.010273978,Reject,KNN,NB(M),Move Class
72,NB(M),Stack-LR,t-test,7.208483848459236,2.361593686037016e-05,Reject,Stack-LR,NB(M),Move Class
73,NB(M),Stack-DT,t-test,7.208483848459236,0.000358784,Reject,Stack-DT,NB(M),Move Class
74,NB(M),TBStack-LR,t-test,7.208483848459236,8.851962220490835e-06,Reject,TBStack-LR,NB(M),Move Class
75,NB(M),TBStack-DT,t-test,7.208483848459236,8.531603954188175e-05,Reject,TBStack-DT,NB(M),Move Class
77,KNN,Stack-LR,t-test,7.208483848459236,1.847976993560679e-05,Reject,Stack-LR,KNN,Move Class
78,KNN,Stack-DT,t-test,7.208483848459236,0.000658477,Reject,Stack-DT,KNN,Move Class
79,KNN,TBStack-LR,t-test,7.208483848459236,9.770846351868392e-06,Reject,TBStack-LR,KNN,Move Class
80,KNN,TBStack-DT,t-test,7.208483848459236,6.274440819891377e-05,Reject,TBStack-DT,KNN,Move Class
85,Stack-LR,Stack-DT,t-test,7.208483848459236,1.202409158361168e-05,Reject,Stack-LR,Stack-DT,Move Class
86,Stack-LR,TBStack-LR,t-test,7.208483848459236,0.000833877,Reject,TBStack-LR,Stack-LR,Move Class
87,Stack-LR,TBStack-DT,t-test,7.208483848459236,1,Accept,,,Move Class
88,Stack-DT,TBStack-LR,t-test,7.208483848459236,2.420772039487675e-06,Reject,TBStack-LR,Stack-DT,Move Class
89,Stack-DT,TBStack-DT,t-test,7.208483848459236,5.268712318982847e-05,Reject,TBStack-DT,Stack-DT,Move Class
90,TBStack-LR,TBStack-DT,t-test,7.208483848459236,0.004583472,Reject,TBStack-LR,TBStack-DT,Move Class
0,DT,LR,Wilcoxon,0,0.000555095,Reject,DT,LR,Rename Class
1,DT,SVM,Wilcoxon,0,0.00468324,Reject,DT,SVM,Rename Class
2,DT,MLP,Wilcoxon,0,0.2943203361434301,Accept,,,Rename Class
3,DT,SGD,Wilcoxon,0,0.000541205,Reject,DT,SGD,Rename Class
4,DT,NB(B),Wilcoxon,0,0.000124059,Reject,DT,NB(B),Rename Class
5,DT,NB(G),Wilcoxon,0,1.925820534869154e-08,Reject,DT,NB(G),Rename Class
6,DT,NB(M),Wilcoxon,0,0.000367671,Reject,DT,NB(M),Rename Class
7,DT,KNN,Wilcoxon,0,0.043788818,Reject,DT,KNN,Rename Class
9,DT,Stack-LR,Wilcoxon,0,0.000930837,Reject,Stack-LR,DT,Rename Class
10,DT,Stack-DT,Wilcoxon,0,0.065614759,Accept,,,Rename Class
11,DT,TBStack-LR,Wilcoxon,0,0.177734375,Accept,,,Rename Class
12,DT,TBStack-DT,Wilcoxon,0,1,Accept,,,Rename Class
13,LR,SVM,Wilcoxon,0,0.014422133,Reject,SVM,LR,Rename Class
14,LR,MLP,Wilcoxon,0,0.000323078,Reject,MLP,LR,Rename Class
15,LR,SGD,Wilcoxon,0,1,Accept,,,Rename Class
16,LR,NB(B),Wilcoxon,0,1,Accept,,,Rename Class
17,LR,NB(G),Wilcoxon,0,4.663658701379019e-06,Reject,LR,NB(G),Rename Class
18,LR,NB(M),Wilcoxon,0,0.012310655,Reject,NB(M),LR,Rename Class
19,LR,KNN,Wilcoxon,0,0.045740648,Reject,KNN,LR,Rename Class
21,LR,Stack-LR,Wilcoxon,0,2.592581431391598e-05,Reject,Stack-LR,LR,Rename Class
22,LR,Stack-DT,Wilcoxon,0,1,Accept,,,Rename Class
23,LR,TBStack-LR,Wilcoxon,0,0.177734375,Accept,,,Rename Class
24,LR,TBStack-DT,Wilcoxon,0,5.632786712884156e-06,Reject,TBStack-DT,LR,Rename Class
25,SVM,MLP,Wilcoxon,0,3.628029814638021e-05,Reject,MLP,SVM,Rename Class
26,SVM,SGD,Wilcoxon,0,0.006199164,Reject,SVM,SGD,Rename Class
27,SVM,NB(B),Wilcoxon,0,0.000740797,Reject,SVM,NB(B),Rename Class
28,SVM,NB(G),Wilcoxon,0,5.050118883218582e-08,Reject,SVM,NB(G),Rename Class
29,SVM,NB(M),Wilcoxon,0,1,Accept,,,Rename Class
30,SVM,KNN,Wilcoxon,0,1,Accept,,,Rename Class
32,SVM,Stack-LR,Wilcoxon,0,3.885408053635361e-05,Reject,Stack-LR,SVM,Rename Class
33,SVM,Stack-DT,Wilcoxon,0,1,Accept,,,Rename Class
34,SVM,TBStack-LR,Wilcoxon,0,0.177734375,Accept,,,Rename Class
35,SVM,TBStack-DT,Wilcoxon,0,4.485226119927902e-05,Reject,TBStack-DT,SVM,Rename Class
36,MLP,SGD,Wilcoxon,0,0.000131164,Reject,MLP,SGD,Rename Class
37,MLP,NB(B),Wilcoxon,0,9.97084427933675e-06,Reject,MLP,NB(B),Rename Class
38,MLP,NB(G),Wilcoxon,0,8.852302635425781e-10,Reject,MLP,NB(G),Rename Class
39,MLP,NB(M),Wilcoxon,0,6.17860539424003e-05,Reject,MLP,NB(M),Rename Class
40,MLP,KNN,Wilcoxon,0,0.001696562,Reject,MLP,KNN,Rename Class
42,MLP,Stack-LR,Wilcoxon,0,1,Accept,,,Rename Class
43,MLP,Stack-DT,Wilcoxon,0,0.015417732,Reject,MLP,Stack-DT,Rename Class
44,MLP,TBStack-LR,Wilcoxon,0,0.177734375,Accept,,,Rename Class
45,MLP,TBStack-DT,Wilcoxon,0,1,Accept,,,Rename Class
46,SGD,NB(B),Wilcoxon,0,0.1311831153809407,Accept,,,Rename Class
47,SGD,NB(G),Wilcoxon,0,1.130464284696627e-06,Reject,SGD,NB(G),Rename Class
48,SGD,NB(M),Wilcoxon,0,0.017179888,Reject,NB(M),SGD,Rename Class
49,SGD,KNN,Wilcoxon,0,0.078878684,Accept,,,Rename Class
51,SGD,Stack-LR,Wilcoxon,0,1.354750977823862e-05,Reject,Stack-LR,SGD,Rename Class
52,SGD,Stack-DT,Wilcoxon,0,1,Accept,,,Rename Class
53,SGD,TBStack-LR,Wilcoxon,0,0.177734375,Accept,,,Rename Class
54,SGD,TBStack-DT,Wilcoxon,0,2.057557914414626e-06,Reject,TBStack-DT,SGD,Rename Class
55,NB(B),NB(G),Wilcoxon,0,1.898253826958403e-07,Reject,NB(B),NB(G),Rename Class
56,NB(B),NB(M),Wilcoxon,0,0.002416317,Reject,NB(M),NB(B),Rename Class
57,NB(B),KNN,Wilcoxon,0,4.687199586491263e-05,Reject,KNN,NB(B),Rename Class
59,NB(B),Stack-LR,Wilcoxon,0,4.168910998196897e-06,Reject,Stack-LR,NB(B),Rename Class
60,NB(B),Stack-DT,Wilcoxon,0,0.064320587,Accept,,,Rename Class
61,NB(B),TBStack-LR,Wilcoxon,0,0.177734375,Accept,,,Rename Class
62,NB(B),TBStack-DT,Wilcoxon,0,2.945065643771872e-05,Reject,TBStack-DT,NB(B),Rename Class
63,NB(G),NB(M),Wilcoxon,0,1.051669505553559e-07,Reject,NB(M),NB(G),Rename Class
64,NB(G),KNN,Wilcoxon,0,7.840984923039171e-09,Reject,KNN,NB(G),Rename Class
66,NB(G),Stack-LR,Wilcoxon,0,1.364975663486809e-09,Reject,Stack-LR,NB(G),Rename Class
67,NB(G),Stack-DT,Wilcoxon,0,9.915226422713895e-07,Reject,Stack-DT,NB(G),Rename Class
68,NB(G),TBStack-LR,Wilcoxon,0,0.177734375,Accept,,,Rename Class
69,NB(G),TBStack-DT,Wilcoxon,0,4.203485614229418e-08,Reject,TBStack-DT,NB(G),Rename Class
70,NB(M),KNN,Wilcoxon,0,1,Accept,,,Rename Class
72,NB(M),Stack-LR,Wilcoxon,0,4.436278091122715e-06,Reject,Stack-LR,NB(M),Rename Class
73,NB(M),Stack-DT,Wilcoxon,0,1,Accept,,,Rename Class
74,NB(M),TBStack-LR,Wilcoxon,0,0.177734375,Accept,,,Rename Class
75,NB(M),TBStack-DT,Wilcoxon,0,3.363554887069429e-07,Reject,TBStack-DT,NB(M),Rename Class
77,KNN,Stack-LR,Wilcoxon,0,8.447740782963662e-05,Reject,Stack-LR,KNN,Rename Class
78,KNN,Stack-DT,Wilcoxon,0,1,Accept,,,Rename Class
79,KNN,TBStack-LR,Wilcoxon,0,0.177734375,Accept,,,Rename Class
80,KNN,TBStack-DT,Wilcoxon,0,0.0237878,Reject,TBStack-DT,KNN,Rename Class
85,Stack-LR,Stack-DT,Wilcoxon,0,0.001187165,Reject,Stack-LR,Stack-DT,Rename Class
86,Stack-LR,TBStack-LR,Wilcoxon,0,0.177734375,Accept,,,Rename Class
87,Stack-LR,TBStack-DT,Wilcoxon,0,0.039049768,Reject,Stack-LR,TBStack-DT,Rename Class
88,Stack-DT,TBStack-LR,Wilcoxon,0,0.177734375,Accept,,,Rename Class
89,Stack-DT,TBStack-DT,Wilcoxon,0,0.03514368,Reject,TBStack-DT,Stack-DT,Rename Class
90,TBStack-LR,TBStack-DT,Wilcoxon,0,0.177734375,Accept,,,Rename Class